customer_id,segment,region,acquisition_channel,lifetime_value,avg_order_frequency,price_sensitivity_score,preferred_channel,return_rate_historical,is_active
C01234,B2B Corporate,West Coast,Email Campaign,28271.77,1.05,0.459,In-Store,0.053,1
C01235,B2B Corporate,Northeast,Referral,20208.65,1.2,0.316,In-Store,0.04,1
C01236,B2B Corporate,West Coast,Direct / Walk-in,49096.15,0.84,0.414,Online,0.032,1
C01237,B2B Corporate,West Coast,Organic Search,25299.02,1.87,0.485,Online,0.053,1
C01238,B2B Corporate,Midwest,Paid Search,13476.57,1.03,0.526,In-Store,0.043,1
C01239,B2B Corporate,Southwest,Paid Search,28749.75,1.31,0.361,Online,0.044,1
C01240,B2B Corporate,Midwest,Email Campaign,47199.41,1.79,0.511,Online,0.05,0
C01241,B2B Corporate,Northeast,Direct / Walk-in,48279.31,1.12,0.41,In-Store,0.059,1
C01242,B2B Corporate,West Coast,Social Media,28436.7,0.9,0.472,Online,0.05,1
C01243,B2B Corporate,West Coast,Email Campaign,32780.94,1.11,0.269,In-Store,0.045,1
C01244,B2B Corporate,Midwest,Direct / Walk-in,23322.39,1.11,0.39,Online,0.045,1
C01245,B2B Corporate,Northeast,Social Media,12609.68,0.69,0.526,Online,0.05,1
C01246,B2B Corporate,Northeast,Direct / Walk-in,33706.87,1.65,0.329,In-Store,0.055,1
C01247,B2B Corporate,Midwest,Organic Search,10943.01,0.9,0.353,Online,0.053,1
C01248,B2B Corporate,Southwest,Email Campaign,29572.25,1.39,0.527,Online,0.031,1
C01249,B2B Corporate,Northeast,Direct / Walk-in,13153.75,1.51,0.361,In-Store,0.037,1
C01250,B2B Corporate,Northeast,Organic Search,42429.12,1.2,0.394,In-Store,0.044,1
C01251,B2B Corporate,Southwest,Direct / Walk-in,48196.25,1.52,0.4,In-Store,0.043,1
C01252,B2B Corporate,International,Email Campaign,23196.4,0.74,0.445,In-Store,0.041,1
C01253,B2B Corporate,Southeast,Organic Search,40828.37,0.51,0.421,Online,0.04,1
C01254,B2B Corporate,International,Direct / Walk-in,10737.49,0.64,0.406,Online,0.038,0
C01255,B2B Corporate,Midwest,Email Campaign,23117.51,1.84,0.334,In-Store,0.044,1
C01256,B2B Corporate,Southwest,Email Campaign,38051.92,1.05,0.207,Online,0.045,1
C01257,B2B Corporate,Southeast,Referral,42847.02,1.27,0.249,Online,0.043,1
C01258,B2B Corporate,West Coast,Referral,29047.35,1.75,0.341,In-Store,0.056,1
C01259,B2B Corporate,International,Email Campaign,39083.1,1.04,0.546,Online,0.038,1
C01260,B2B Corporate,Midwest,Email Campaign,19885.77,0.77,0.468,In-Store,0.047,0
C01261,B2B Corporate,Southeast,Direct / Walk-in,14882.86,1.52,0.465,Online,0.032,1
C01262,B2B Corporate,Southwest,Social Media,34010.25,0.92,0.549,In-Store,0.045,1
C01263,B2B Corporate,International,Organic Search,47065.95,1.76,0.425,Online,0.044,1
C01264,B2B Corporate,Southeast,Referral,48606.69,1.2,0.401,Online,0.05,1
C01265,B2B Corporate,International,Direct / Walk-in,29352.27,0.63,0.209,In-Store,0.038,1
C01266,B2B Corporate,West Coast,Direct / Walk-in,11253.2,0.88,0.456,Online,0.041,1
C01267,B2B Corporate,International,Email Campaign,29975.26,1.86,0.411,Online,0.054,0
C01268,B2B Corporate,West Coast,Email Campaign,16244.43,1.42,0.375,In-Store,0.044,1
C01269,B2B Corporate,International,Email Campaign,14361.11,1.01,0.483,Online,0.053,1
C01270,B2B Corporate,West Coast,Organic Search,21607.53,1.58,0.261,Online,0.051,1
C01271,B2B Corporate,West Coast,Email Campaign,42954.25,1.64,0.22,In-Store,0.053,1
C01272,B2B Corporate,West Coast,Direct / Walk-in,43532.83,0.67,0.322,In-Store,0.036,1
C01273,B2B Corporate,Southeast,Organic Search,42596.88,0.74,0.499,Online,0.046,1
C01274,B2B Corporate,International,Referral,13729.73,0.93,0.377,Online,0.054,1
C01275,B2B Corporate,Southwest,Paid Search,7252.9,1.81,0.226,Online,0.051,1
C01276,B2B Corporate,Southeast,Referral,18409.09,0.52,0.305,Online,0.041,1
C01277,B2B Corporate,Southwest,Email Campaign,34916.0,1.01,0.225,Online,0.052,1
C01278,B2B Corporate,International,Organic Search,39390.99,1.31,0.245,Online,0.042,1
C01279,B2B Corporate,Midwest,Social Media,5496.28,0.97,0.204,Online,0.039,1
C01280,B2B Corporate,International,Social Media,12082.03,1.51,0.464,Online,0.044,1
C01281,B2B Corporate,Midwest,Paid Search,16898.19,1.29,0.381,In-Store,0.046,1
C01282,B2B Corporate,Northeast,Referral,47708.58,1.67,0.3,In-Store,0.043,1
C01283,B2B Corporate,Southeast,Social Media,13499.16,1.55,0.302,Online,0.039,1
C01284,B2B Corporate,Southwest,Direct / Walk-in,11690.27,1.18,0.335,In-Store,0.032,0
C01285,B2B Corporate,West Coast,Social Media,48675.8,1.57,0.313,Online,0.043,1
C01286,B2B Corporate,International,Email Campaign,20974.78,0.61,0.436,In-Store,0.039,0
C01287,B2B Corporate,Southeast,Paid Search,34780.58,1.17,0.356,Online,0.038,1
C01288,B2B Corporate,West Coast,Social Media,17707.87,1.75,0.311,In-Store,0.034,1
C01289,B2B Corporate,Southwest,Direct / Walk-in,31724.32,1.47,0.339,Online,0.041,1
C01290,B2B Corporate,Midwest,Social Media,32638.27,1.71,0.515,Online,0.03,1
C01291,B2B Corporate,West Coast,Social Media,27560.79,0.57,0.322,Online,0.049,1
C01292,B2B Corporate,International,Paid Search,8334.89,1.2,0.415,Online,0.059,0
C01293,B2B Corporate,Northeast,Referral,47753.11,0.77,0.209,Online,0.048,1
C01294,B2B Corporate,Midwest,Referral,11386.99,0.96,0.488,Online,0.037,1
C01295,B2B Corporate,Southeast,Organic Search,14785.14,0.88,0.372,In-Store,0.055,1
C01296,B2B Corporate,Southeast,Social Media,25903.05,1.97,0.26,Online,0.052,0
C01297,B2B Corporate,Southwest,Referral,15232.1,0.84,0.207,Online,0.05,1
C01298,B2B Corporate,Midwest,Referral,13402.98,1.02,0.322,Online,0.04,1
C01299,B2B Corporate,International,Paid Search,26161.21,1.93,0.24,In-Store,0.052,1
C01300,B2B Corporate,Southeast,Referral,42202.74,0.66,0.377,Online,0.048,1
C01301,B2B Corporate,Northeast,Social Media,29031.25,1.07,0.319,Online,0.057,1
C01302,B2B Corporate,Midwest,Paid Search,44230.9,0.73,0.272,Online,0.041,1
C01303,B2B Corporate,Northeast,Direct / Walk-in,7288.43,0.83,0.296,Online,0.034,1
C01304,B2B Corporate,Southeast,Paid Search,41189.13,0.77,0.342,Online,0.054,1
C01305,B2B Corporate,International,Paid Search,22859.96,0.89,0.331,Online,0.04,1
C01306,B2B Corporate,West Coast,Social Media,5862.78,1.66,0.26,Online,0.05,1
C01307,B2B Corporate,Southeast,Social Media,27207.91,0.81,0.458,Online,0.037,0
C01308,B2B Corporate,Midwest,Email Campaign,49220.97,1.79,0.441,In-Store,0.052,1
C01309,B2B Corporate,West Coast,Direct / Walk-in,8217.64,1.08,0.46,Online,0.04,1
C01310,B2B Corporate,International,Organic Search,7141.24,1.08,0.255,Online,0.033,1
C01311,B2B Corporate,Southeast,Email Campaign,41036.43,1.88,0.411,In-Store,0.054,1
C01312,B2B Corporate,Southeast,Paid Search,10947.28,1.06,0.435,In-Store,0.046,1
C01313,B2B Corporate,West Coast,Referral,17929.86,0.74,0.287,Online,0.046,1
C01314,B2B Corporate,Southeast,Referral,13800.68,1.46,0.486,Online,0.038,1
C01315,B2B Corporate,Northeast,Direct / Walk-in,10312.45,0.58,0.344,Online,0.042,1
C01316,B2B Corporate,International,Referral,35856.83,1.47,0.348,Online,0.034,1
C01317,B2B Corporate,Midwest,Social Media,19801.39,1.26,0.208,Online,0.055,1
C01318,B2B Corporate,Southeast,Paid Search,17848.63,0.95,0.334,In-Store,0.059,1
C01319,B2B Corporate,West Coast,Paid Search,39523.07,0.81,0.515,Online,0.033,1
C01320,B2B Corporate,Northeast,Referral,27786.64,1.51,0.519,Online,0.059,0
C01321,B2B Corporate,International,Paid Search,27498.98,0.71,0.276,Online,0.043,1
C01322,B2B Corporate,Southeast,Referral,5784.37,1.6,0.226,Online,0.054,1
C01323,B2B Corporate,Southeast,Paid Search,40058.04,0.89,0.257,Online,0.047,1
C01324,B2B Corporate,Southwest,Social Media,11227.04,1.62,0.364,In-Store,0.052,1
C01325,B2B Corporate,Midwest,Referral,32988.32,1.09,0.469,Online,0.044,1
C01326,B2B Corporate,West Coast,Paid Search,20712.22,1.51,0.425,In-Store,0.055,1
C01327,B2B Corporate,Southeast,Email Campaign,40080.94,1.36,0.545,Online,0.032,1
C01328,B2B Corporate,Northeast,Organic Search,47266.71,0.5,0.454,Online,0.052,1
C01329,B2B Corporate,International,Referral,49371.26,0.77,0.468,Online,0.035,1
C01330,B2B Corporate,Midwest,Paid Search,29188.54,1.99,0.34,Online,0.041,1
C01331,B2B Corporate,Southeast,Social Media,47204.91,1.31,0.469,Online,0.036,1
C01332,B2B Corporate,Northeast,Organic Search,16378.47,1.28,0.205,Online,0.045,1
C01333,B2B Corporate,Northeast,Social Media,34040.55,1.12,0.526,In-Store,0.036,1
C01334,B2B Corporate,International,Organic Search,30194.74,1.68,0.459,Online,0.06,1
C01335,B2B Corporate,Southwest,Direct / Walk-in,6442.82,0.62,0.303,In-Store,0.053,1
C01336,B2B Corporate,Southeast,Social Media,17360.94,1.47,0.453,In-Store,0.044,0
C01337,B2B Corporate,West Coast,Social Media,44697.5,1.36,0.339,Online,0.03,1
C01338,B2B Corporate,Southwest,Organic Search,32163.44,1.87,0.218,Online,0.054,1
C01339,B2B Corporate,Midwest,Paid Search,23393.35,1.74,0.438,In-Store,0.054,1
C01340,B2B Corporate,Midwest,Organic Search,27669.8,1.47,0.541,Online,0.047,1
C01341,B2B Corporate,International,Referral,8533.72,1.34,0.316,Online,0.055,1
C01342,B2B Corporate,Northeast,Direct / Walk-in,41270.74,1.54,0.202,Online,0.036,0
C01343,B2B Corporate,Midwest,Social Media,14237.24,1.57,0.403,Online,0.038,1
C01344,B2B Corporate,Southwest,Paid Search,40035.37,1.6,0.401,In-Store,0.047,0
C01345,B2B Corporate,Midwest,Referral,45107.72,1.71,0.264,Online,0.052,1
C01346,B2B Corporate,Southeast,Email Campaign,37350.81,1.59,0.235,In-Store,0.05,1
C01347,B2B Corporate,West Coast,Referral,6039.98,1.06,0.252,Online,0.058,1
C01348,B2B Corporate,Southeast,Organic Search,5010.84,0.75,0.211,Online,0.057,1
C01349,B2B Corporate,Midwest,Direct / Walk-in,25317.32,1.91,0.243,Online,0.031,1
C01350,B2B Corporate,West Coast,Referral,5921.47,1.28,0.423,Online,0.047,1
C01351,B2B Corporate,Northeast,Organic Search,39938.15,0.97,0.399,In-Store,0.057,0
C01352,B2B Corporate,Southeast,Direct / Walk-in,32895.41,0.62,0.488,Online,0.036,1
C01353,B2B Corporate,Southwest,Referral,18020.86,0.88,0.316,Online,0.045,1
C01354,B2B Corporate,International,Paid Search,28861.85,1.03,0.479,Online,0.04,1
C01355,B2B Corporate,West Coast,Organic Search,15531.27,1.38,0.4,Online,0.046,1
C01356,B2B Corporate,Southwest,Referral,37197.77,0.66,0.462,Online,0.032,0
C01357,B2B Corporate,Southeast,Organic Search,24946.4,0.78,0.37,In-Store,0.059,1
C01358,B2B Corporate,Southwest,Social Media,34930.98,1.16,0.534,Online,0.037,1
C01359,B2B Corporate,International,Organic Search,31254.6,1.92,0.37,In-Store,0.055,1
C01360,B2B Corporate,Northeast,Paid Search,24595.95,0.88,0.44,In-Store,0.035,0
C01361,B2B Corporate,Midwest,Email Campaign,47001.9,0.98,0.529,Online,0.032,1
C01362,B2B Corporate,International,Social Media,31905.99,1.23,0.211,Online,0.043,1
C01363,B2B Corporate,West Coast,Referral,48472.53,1.41,0.462,In-Store,0.048,1
C01364,B2B Corporate,Midwest,Organic Search,17558.83,1.37,0.271,Online,0.045,0
C01365,B2B Corporate,Southeast,Referral,47126.66,1.94,0.273,Online,0.053,1
C01366,B2B Corporate,International,Referral,49695.17,0.52,0.305,Online,0.044,1
C01367,B2B Corporate,West Coast,Email Campaign,6145.12,1.46,0.512,In-Store,0.051,1
C01368,B2B Corporate,Southwest,Social Media,26470.84,1.17,0.471,Online,0.04,1
C01369,B2B Corporate,Southwest,Referral,32384.06,1.55,0.358,Online,0.056,1
C01370,B2B Corporate,Midwest,Email Campaign,49566.85,0.79,0.23,Online,0.034,1
C01371,B2B Corporate,Southeast,Email Campaign,31022.99,0.89,0.518,Online,0.04,1
C01372,B2B Corporate,International,Direct / Walk-in,32554.01,1.57,0.346,In-Store,0.037,1
C01373,B2B Corporate,Southwest,Social Media,26906.32,1.97,0.538,Online,0.038,1
C01374,B2B Corporate,Southwest,Organic Search,28951.06,1.41,0.371,Online,0.036,1
C01375,B2B Corporate,Southwest,Organic Search,35383.52,1.45,0.362,Online,0.039,1
C01376,B2B Corporate,Northeast,Direct / Walk-in,16365.59,1.5,0.461,In-Store,0.059,1
C01377,B2B Corporate,Southeast,Organic Search,35735.82,1.47,0.205,In-Store,0.034,1
C01378,B2B Corporate,International,Organic Search,35682.49,1.99,0.281,Online,0.044,1
C01379,B2B Corporate,Southwest,Organic Search,10365.29,1.47,0.399,Online,0.031,1
C01380,B2B Corporate,West Coast,Social Media,21656.66,0.61,0.513,In-Store,0.056,1
C01381,B2B Corporate,West Coast,Paid Search,12984.42,1.22,0.373,Online,0.046,1
C01382,B2B Corporate,International,Email Campaign,45563.0,1.75,0.394,Online,0.044,1
C01383,B2B Corporate,Midwest,Organic Search,23830.11,1.02,0.374,Online,0.046,1
C01384,B2B Corporate,Northeast,Referral,15908.85,0.78,0.223,In-Store,0.043,1
C01385,B2B Corporate,Southeast,Email Campaign,23491.47,1.31,0.288,In-Store,0.04,1
C01386,B2B Corporate,Southwest,Organic Search,11130.51,1.45,0.305,Online,0.057,1
C01387,B2B Corporate,Midwest,Social Media,37284.55,1.64,0.271,Online,0.046,1
C01388,B2B Corporate,Southwest,Email Campaign,19465.81,0.74,0.272,In-Store,0.035,1
C01389,B2B Corporate,West Coast,Social Media,48919.24,1.0,0.242,Online,0.057,1
C01390,B2B Corporate,International,Referral,19177.54,1.31,0.232,Online,0.052,0
C01391,B2B Corporate,West Coast,Direct / Walk-in,33393.67,1.21,0.435,Online,0.042,1
C01392,B2B Corporate,West Coast,Referral,31511.0,1.47,0.358,In-Store,0.033,1
C01393,B2B Corporate,Northeast,Organic Search,17355.75,1.32,0.275,Online,0.04,1
C01394,B2B Corporate,Northeast,Social Media,38752.76,0.65,0.494,In-Store,0.04,0
C01395,B2B Corporate,Southwest,Paid Search,46509.6,1.5,0.282,In-Store,0.036,1
C01396,B2B Corporate,Northeast,Social Media,18691.08,1.27,0.45,In-Store,0.033,0
C01397,B2B Corporate,West Coast,Organic Search,7429.97,1.04,0.485,Online,0.053,1
C01398,B2B Corporate,Northeast,Email Campaign,6854.81,1.38,0.217,Online,0.054,1
C01399,B2B Corporate,Southeast,Organic Search,38697.24,1.5,0.547,In-Store,0.035,0
C01400,B2B Corporate,International,Direct / Walk-in,7670.22,1.49,0.509,Online,0.041,1
C01401,B2B Corporate,Southwest,Organic Search,21158.19,0.57,0.496,In-Store,0.055,1
C01402,B2B Corporate,International,Paid Search,16636.29,1.59,0.518,Online,0.057,1
C01403,B2B Corporate,Southwest,Paid Search,17656.7,1.93,0.219,In-Store,0.046,1
C01404,B2B Corporate,Southwest,Referral,36751.81,0.79,0.393,Online,0.059,1
C01405,B2B Corporate,Southeast,Social Media,15903.98,1.12,0.281,Online,0.056,1
C01406,B2B Corporate,Southeast,Referral,9005.14,1.54,0.258,In-Store,0.038,1
C01407,B2B Corporate,Southwest,Direct / Walk-in,23110.03,1.61,0.539,Online,0.055,0
C01408,B2B Corporate,International,Paid Search,5361.43,1.24,0.386,Online,0.039,1
C01409,B2B Corporate,Northeast,Social Media,19280.93,1.43,0.428,In-Store,0.035,1
C01410,B2B Corporate,International,Email Campaign,48094.86,1.8,0.201,Online,0.055,1
C01411,B2B Corporate,International,Social Media,10602.74,1.96,0.394,Online,0.034,1
C01412,B2B Corporate,Midwest,Direct / Walk-in,7386.16,0.86,0.478,Online,0.056,1
C01413,B2B Corporate,International,Organic Search,20589.48,0.53,0.489,Online,0.039,1
C01414,B2B Corporate,West Coast,Organic Search,41420.43,1.21,0.532,In-Store,0.04,1
C01415,B2B Corporate,Northeast,Direct / Walk-in,17542.12,0.74,0.268,In-Store,0.035,1
C01416,B2B Corporate,International,Email Campaign,32458.04,0.73,0.478,In-Store,0.037,1
C01417,B2B Corporate,Southwest,Social Media,29922.81,1.07,0.255,Online,0.046,1
C01418,B2B Corporate,Midwest,Social Media,38558.22,0.81,0.303,Online,0.052,1
C01419,B2B Corporate,Southwest,Referral,18347.94,1.83,0.55,Online,0.06,1
C01420,B2B Corporate,Midwest,Paid Search,25517.58,1.02,0.443,In-Store,0.056,0
C01421,B2B Corporate,International,Email Campaign,16493.47,1.42,0.531,Online,0.03,1
C01422,B2B Corporate,Midwest,Referral,44624.68,0.99,0.301,Online,0.034,1
C01423,B2B Corporate,West Coast,Organic Search,24108.4,1.19,0.207,Online,0.046,1
C01424,B2B Corporate,Northeast,Email Campaign,28581.7,1.36,0.499,In-Store,0.034,1
C01425,B2B Corporate,Midwest,Paid Search,18259.2,0.58,0.371,Online,0.038,1
C01426,B2B Corporate,West Coast,Email Campaign,8705.4,1.41,0.236,In-Store,0.054,1
C01427,B2B Corporate,Southeast,Paid Search,6151.05,1.7,0.41,In-Store,0.039,1
C01428,B2B Corporate,Southeast,Referral,25815.35,1.4,0.476,Online,0.032,1
C01429,B2B Corporate,Southwest,Organic Search,24427.98,1.18,0.38,In-Store,0.038,1
C01430,B2B Corporate,Southeast,Organic Search,19713.99,1.16,0.426,Online,0.049,1
C01431,B2B Corporate,Southwest,Referral,36767.15,1.3,0.438,In-Store,0.043,1
C01432,B2B Corporate,Southeast,Email Campaign,31214.92,0.61,0.512,Online,0.052,1
C01433,B2B Corporate,Southeast,Social Media,18607.26,1.69,0.318,Online,0.059,1
C01434,B2B Corporate,Southwest,Direct / Walk-in,42138.57,0.6,0.26,Online,0.04,1
C01435,B2B Corporate,West Coast,Organic Search,18342.57,0.74,0.352,Online,0.047,1
C01436,B2B Corporate,Southwest,Social Media,22018.76,1.57,0.207,Online,0.04,1
C01437,B2B Corporate,Southeast,Direct / Walk-in,28451.7,2.0,0.384,Online,0.042,1
C01438,B2B Corporate,Southeast,Paid Search,43043.86,0.95,0.324,In-Store,0.057,0
C01439,B2B Corporate,International,Social Media,10731.74,1.74,0.343,In-Store,0.044,1
C01440,B2B Corporate,West Coast,Referral,19478.17,0.61,0.513,In-Store,0.034,1
C01441,B2B Corporate,Midwest,Referral,23411.47,0.88,0.501,In-Store,0.046,1
C01442,B2B Corporate,Southeast,Paid Search,26326.39,0.79,0.273,Online,0.057,1
C01443,B2B Corporate,Southeast,Email Campaign,34193.61,1.81,0.462,In-Store,0.046,1
C01444,B2B Corporate,Midwest,Organic Search,20672.36,1.08,0.379,In-Store,0.056,1
C01445,B2B Corporate,Northeast,Email Campaign,21093.82,0.94,0.415,In-Store,0.059,1
C01446,B2B Corporate,International,Direct / Walk-in,7501.04,1.23,0.403,Online,0.042,1
C01447,B2B Corporate,Southeast,Social Media,48174.78,1.17,0.464,In-Store,0.038,1
C01448,B2B Corporate,West Coast,Organic Search,26383.9,1.92,0.275,Online,0.057,1
C01449,B2B Corporate,Southeast,Email Campaign,35572.71,1.91,0.489,In-Store,0.047,1
C01450,B2B Corporate,Southwest,Social Media,24445.27,1.31,0.356,Online,0.044,1
C01451,B2B Corporate,West Coast,Direct / Walk-in,24997.72,1.38,0.249,Online,0.037,1
C01452,B2B Corporate,Northeast,Email Campaign,37746.93,0.61,0.278,In-Store,0.043,1
C01453,B2B Corporate,Southwest,Direct / Walk-in,26416.7,1.93,0.287,In-Store,0.043,1
C01454,B2B Corporate,International,Organic Search,43102.49,0.96,0.547,Online,0.034,1
C01455,B2B Corporate,West Coast,Referral,8215.31,0.55,0.461,Online,0.034,1
C01456,B2B Corporate,Midwest,Organic Search,16865.4,0.6,0.329,In-Store,0.04,1
C01457,B2B Corporate,Southeast,Email Campaign,38738.88,0.7,0.514,Online,0.041,0
C01458,B2B Corporate,Southwest,Paid Search,35544.92,0.85,0.378,In-Store,0.051,1
C01459,B2B Corporate,Southwest,Email Campaign,25508.11,0.77,0.422,Online,0.056,1
C01460,B2B Corporate,Midwest,Paid Search,21389.1,0.81,0.472,Online,0.037,1
C01461,B2B Corporate,International,Email Campaign,39972.25,0.84,0.384,Online,0.047,1
C01462,B2B Corporate,Northeast,Referral,5691.48,1.14,0.412,Online,0.05,1
C01463,B2B Corporate,International,Paid Search,13219.32,1.63,0.319,In-Store,0.031,1
C01464,B2B Corporate,West Coast,Organic Search,40787.92,1.45,0.406,Online,0.044,1
C01465,B2B Corporate,Northeast,Direct / Walk-in,39714.35,0.5,0.511,Online,0.05,1
C01466,B2B Corporate,Southwest,Referral,24912.93,1.24,0.309,Online,0.04,1
C01467,B2B Corporate,International,Paid Search,33466.7,0.85,0.514,In-Store,0.045,1
C01468,B2B Corporate,West Coast,Email Campaign,35224.97,0.79,0.435,Online,0.031,1
C01469,B2B Corporate,International,Paid Search,23486.42,1.29,0.532,Online,0.05,1
C01470,B2B Corporate,Midwest,Social Media,18542.85,1.31,0.472,Online,0.041,1
C01471,B2B Corporate,West Coast,Direct / Walk-in,47698.87,1.45,0.255,In-Store,0.052,1
C01472,B2B Corporate,Southwest,Paid Search,23359.62,0.66,0.486,Online,0.045,1
C01473,B2B Corporate,West Coast,Organic Search,9790.14,1.95,0.27,Online,0.059,1
C01474,B2B Corporate,International,Organic Search,30872.91,1.83,0.428,Online,0.056,1
C01475,B2B Corporate,Southeast,Organic Search,18120.95,0.69,0.499,Online,0.057,0
C01476,B2B Corporate,International,Paid Search,27195.96,1.79,0.237,Online,0.039,1
C01477,B2B Corporate,International,Social Media,41633.01,1.41,0.532,Online,0.033,1
C01478,B2B Corporate,Southwest,Organic Search,13832.92,0.81,0.426,In-Store,0.044,1
C01479,B2B Corporate,Northeast,Social Media,38495.16,1.61,0.287,In-Store,0.042,0
C01480,B2B Corporate,West Coast,Email Campaign,24612.82,1.33,0.342,Online,0.048,1
C01481,B2B Corporate,Southwest,Organic Search,41865.38,0.62,0.499,Online,0.055,1
C01482,B2B Corporate,Southwest,Organic Search,18623.64,1.24,0.246,In-Store,0.054,1
C01483,B2B Corporate,Southeast,Social Media,34530.8,1.41,0.344,Online,0.042,1
C01484,B2B Corporate,Midwest,Email Campaign,24512.27,1.71,0.303,Online,0.049,1
C01485,B2B Corporate,Southeast,Social Media,32415.02,0.91,0.451,Online,0.04,1
C01486,B2B Corporate,West Coast,Social Media,14663.91,1.75,0.347,Online,0.056,1
C01487,B2B Corporate,Midwest,Email Campaign,23937.95,1.95,0.22,Online,0.056,1
C01488,B2B Corporate,West Coast,Paid Search,15926.07,0.99,0.538,In-Store,0.058,1
C01489,B2B Corporate,Midwest,Email Campaign,45764.44,1.97,0.323,Online,0.046,1
C01490,B2B Corporate,Northeast,Email Campaign,47562.4,1.89,0.257,Online,0.055,1
C01491,B2B Corporate,West Coast,Email Campaign,38487.69,1.85,0.524,Online,0.035,0
C01492,B2B Corporate,International,Social Media,13757.87,1.09,0.531,Online,0.05,1
C01493,B2B Corporate,Southeast,Direct / Walk-in,44772.32,0.98,0.446,Online,0.053,1
C01494,B2B Corporate,Southwest,Referral,23010.56,1.53,0.517,Online,0.047,1
C01495,B2B Corporate,International,Referral,8160.68,1.53,0.261,Online,0.055,1
C01496,B2B Corporate,Midwest,Referral,16572.97,1.35,0.387,Online,0.048,1
C01497,B2B Corporate,Midwest,Paid Search,33867.07,1.82,0.437,Online,0.045,1
C01498,B2B Corporate,Southeast,Organic Search,16415.13,1.81,0.523,Online,0.058,1
C01499,B2B Corporate,Southeast,Social Media,45809.28,1.23,0.361,Online,0.034,1
C01500,B2B Corporate,International,Email Campaign,27018.06,0.79,0.205,Online,0.033,1
C01501,B2B Corporate,International,Direct / Walk-in,33370.62,1.29,0.224,In-Store,0.057,1
C01502,B2B Corporate,West Coast,Organic Search,21576.85,1.57,0.214,Online,0.042,1
C01503,B2B Corporate,Southeast,Referral,11002.16,1.48,0.481,In-Store,0.04,1
C01504,B2B Corporate,West Coast,Paid Search,37294.05,1.63,0.231,In-Store,0.054,1
C01505,B2B Corporate,Southeast,Paid Search,7210.71,1.0,0.378,Online,0.038,0
C01506,B2B Corporate,Midwest,Paid Search,7049.76,0.95,0.386,Online,0.038,1
C01507,B2B Corporate,Midwest,Social Media,12016.35,1.16,0.377,Online,0.043,1
C01508,B2B Corporate,Midwest,Paid Search,9735.89,1.65,0.441,In-Store,0.052,1
C01509,B2B Corporate,Midwest,Email Campaign,48109.19,1.38,0.204,Online,0.06,1
C01510,B2B Corporate,International,Organic Search,48619.27,0.98,0.343,Online,0.031,0
C01511,B2B Corporate,Midwest,Paid Search,43732.7,1.93,0.348,Online,0.054,1
C01512,B2B Corporate,West Coast,Referral,10167.31,1.93,0.329,Online,0.031,0
C01513,B2B Corporate,West Coast,Direct / Walk-in,33959.95,1.85,0.378,Online,0.056,1
C01514,B2B Corporate,Southeast,Direct / Walk-in,47305.49,1.07,0.356,Online,0.05,1
C01515,B2B Corporate,Southeast,Direct / Walk-in,47388.85,0.82,0.47,Online,0.05,1
C01516,B2B Corporate,Southwest,Email Campaign,43808.2,1.78,0.208,Online,0.041,1
C01517,B2B Corporate,West Coast,Email Campaign,39059.76,0.57,0.536,Online,0.047,0
C01518,B2B Corporate,Midwest,Paid Search,19809.31,1.3,0.222,Online,0.045,1
C01519,B2B Corporate,Northeast,Social Media,36206.01,1.91,0.394,Online,0.059,1
C01520,B2B Corporate,International,Email Campaign,13974.82,1.45,0.399,Online,0.04,1
C01521,B2B Corporate,International,Paid Search,17752.9,1.46,0.413,Online,0.036,1
C01522,B2B Corporate,Northeast,Social Media,16933.14,1.75,0.314,Online,0.058,1
C01523,B2B Corporate,West Coast,Referral,32290.6,1.63,0.516,In-Store,0.053,1
C01524,B2B Corporate,Southwest,Direct / Walk-in,11369.7,1.57,0.431,Online,0.055,1
C01525,B2B Corporate,Northeast,Referral,24234.03,1.9,0.3,Online,0.033,1
C01526,B2B Corporate,Southwest,Direct / Walk-in,18352.01,1.76,0.204,Online,0.042,1
C01527,B2B Corporate,Northeast,Referral,33247.97,0.78,0.379,Online,0.056,1
C01528,B2B Corporate,Midwest,Direct / Walk-in,15393.49,1.81,0.26,Online,0.036,1
C01529,B2B Corporate,Midwest,Referral,20801.47,1.04,0.498,Online,0.052,0
C01530,B2B Corporate,International,Referral,6119.41,1.07,0.514,Online,0.038,1
C01531,B2B Corporate,Southwest,Email Campaign,24724.97,1.59,0.513,Online,0.036,0
C01532,B2B Corporate,International,Referral,9048.53,1.35,0.24,Online,0.039,1
C01533,B2B Corporate,Southwest,Email Campaign,39449.68,0.6,0.252,Online,0.057,1
C01534,B2B Corporate,Southeast,Paid Search,47627.79,1.01,0.354,In-Store,0.048,1
C01535,B2B Corporate,West Coast,Email Campaign,43391.54,0.88,0.307,In-Store,0.039,1
C01536,B2B Corporate,Southeast,Social Media,10238.01,0.56,0.454,Online,0.038,1
C01537,B2B Corporate,Northeast,Social Media,36881.52,0.6,0.238,Online,0.044,0
C01538,B2B Corporate,Northeast,Paid Search,37904.62,1.5,0.246,Online,0.053,1
C01539,B2B Corporate,West Coast,Referral,5859.39,1.56,0.422,Online,0.053,1
C01540,B2B Corporate,International,Email Campaign,16786.82,1.53,0.523,Online,0.045,1
