inventory_id,product_id,warehouse_id,snapshot_date,opening_stock,units_received,units_sold,closing_stock,days_of_supply,units_on_order,reorder_triggered,stockout_flag,fill_rate_daily
INV0000322,P0001,WH001,2024-08-17,0,0,0,0,0.0,161,0,1,0.0
INV0000323,P0001,WH001,2024-08-18,0,0,0,0,0.0,161,0,1,0.0
INV0000324,P0001,WH001,2024-08-19,0,0,0,0,0.0,161,0,1,0.0
INV0000325,P0001,WH001,2024-08-20,0,0,0,0,0.0,161,0,1,0.0
INV0000326,P0001,WH001,2024-08-21,0,0,0,0,0.0,161,0,1,0.0
INV0000327,P0001,WH001,2024-08-22,0,0,0,0,0.0,161,0,1,0.0
INV0000328,P0001,WH001,2024-08-23,0,0,0,0,0.0,161,0,1,0.0
INV0000329,P0001,WH001,2024-08-24,0,0,0,0,0.0,161,0,1,0.0
INV0000330,P0001,WH001,2024-08-25,0,0,0,0,0.0,161,0,1,0.0
INV0000331,P0001,WH001,2024-08-26,0,0,0,0,0.0,161,0,1,0.0
INV0000332,P0001,WH001,2024-08-27,0,0,0,0,0.0,161,0,1,0.0
INV0000333,P0001,WH001,2024-08-28,161,161,24,137,6.9,161,1,0,1.0
INV0000334,P0001,WH001,2024-08-29,137,0,51,86,4.3,161,0,0,1.0
INV0000335,P0001,WH001,2024-08-30,86,0,14,72,3.6,161,0,0,1.0
INV0000336,P0001,WH001,2024-08-31,72,0,22,50,2.5,161,0,0,1.0
INV0000337,P0001,WH001,2024-09-01,50,0,36,14,0.7,161,0,0,1.0
INV0000338,P0001,WH001,2024-09-02,14,0,14,0,0.0,161,0,1,0.4828
INV0000339,P0001,WH001,2024-09-03,0,0,0,0,0.0,161,0,1,0.0
INV0000340,P0001,WH001,2024-09-04,0,0,0,0,0.0,161,0,1,0.0
INV0000341,P0001,WH001,2024-09-05,0,0,0,0,0.0,161,0,1,0.0
INV0000342,P0001,WH001,2024-09-06,0,0,0,0,0.0,161,0,1,0.0
INV0000343,P0001,WH001,2024-09-07,0,0,0,0,0.0,161,0,1,0.0
INV0000344,P0001,WH001,2024-09-08,0,0,0,0,0.0,161,0,1,0.0
INV0000345,P0001,WH001,2024-09-09,0,0,0,0,0.0,161,0,1,0.0
INV0000346,P0001,WH001,2024-09-10,0,0,0,0,0.0,161,0,1,0.0
INV0000347,P0001,WH001,2024-09-11,0,0,0,0,0.0,161,0,1,0.0
INV0000348,P0001,WH001,2024-09-12,0,0,0,0,0.0,161,0,1,0.0
INV0000349,P0001,WH001,2024-09-13,0,0,0,0,0.0,161,0,1,0.0
INV0000350,P0001,WH001,2024-09-14,0,0,0,0,0.0,161,0,1,0.0
INV0000351,P0001,WH001,2024-09-15,0,0,0,0,0.0,161,0,1,0.0
INV0000352,P0001,WH001,2024-09-16,161,161,28,133,6.7,161,1,0,1.0
INV0000353,P0001,WH001,2024-09-17,133,0,22,111,5.6,161,0,0,1.0
INV0000354,P0001,WH001,2024-09-18,111,0,12,99,5.0,161,0,0,1.0
INV0000355,P0001,WH001,2024-09-19,99,0,27,72,3.6,161,0,0,1.0
INV0000356,P0001,WH001,2024-09-20,72,0,30,42,2.1,161,0,0,1.0
INV0000357,P0001,WH001,2024-09-21,42,0,3,39,2.0,161,0,0,1.0
INV0000358,P0001,WH001,2024-09-22,39,0,27,12,0.6,161,0,0,1.0
INV0000359,P0001,WH001,2024-09-23,12,0,5,7,0.4,161,0,0,1.0
INV0000360,P0001,WH001,2024-09-24,7,0,7,0,0.0,161,0,1,0.5385
INV0000361,P0001,WH001,2024-09-25,0,0,0,0,0.0,161,0,1,0.0
INV0000362,P0001,WH001,2024-09-26,0,0,0,0,0.0,161,0,1,0.0
INV0000363,P0001,WH001,2024-09-27,0,0,0,0,0.0,161,0,1,0.0
INV0000364,P0001,WH001,2024-09-28,0,0,0,0,0.0,161,0,1,0.0
INV0000365,P0001,WH001,2024-09-29,0,0,0,0,0.0,161,0,1,0.0
INV0000366,P0001,WH001,2024-09-30,0,0,0,0,0.0,161,0,1,0.0
INV0000367,P0001,WH001,2024-10-01,0,0,0,0,0.0,161,0,1,0.0
INV0000368,P0001,WH001,2024-10-02,0,0,0,0,0.0,161,0,1,0.0
INV0000369,P0001,WH001,2024-10-03,0,0,0,0,0.0,161,0,1,0.0
INV0000370,P0001,WH001,2024-10-04,0,0,0,0,0.0,161,0,1,0.0
INV0000371,P0001,WH001,2024-10-05,161,161,40,121,6.1,161,1,0,1.0
INV0000372,P0001,WH001,2024-10-06,121,0,20,101,5.1,161,0,0,1.0
INV0000373,P0001,WH001,2024-10-07,101,0,12,89,4.5,161,0,0,1.0
INV0000374,P0001,WH001,2024-10-08,89,0,3,86,4.3,161,0,0,1.0
INV0000375,P0001,WH001,2024-10-09,86,0,24,62,3.1,161,0,0,1.0
INV0000376,P0001,WH001,2024-10-10,62,0,36,26,1.3,161,0,0,1.0
INV0000377,P0001,WH001,2024-10-11,26,0,20,6,0.3,161,0,0,1.0
INV0000378,P0001,WH001,2024-10-12,6,0,6,0,0.0,161,0,1,0.4286
INV0000379,P0001,WH001,2024-10-13,0,0,0,0,0.0,161,0,1,0.0
INV0000380,P0001,WH001,2024-10-14,0,0,0,0,0.0,161,0,1,0.0
INV0000381,P0001,WH001,2024-10-15,0,0,0,0,0.0,161,0,1,0.0
INV0000382,P0001,WH001,2024-10-16,0,0,0,0,0.0,161,0,1,0.0
INV0000383,P0001,WH001,2024-10-17,0,0,0,0,0.0,161,0,1,0.0
INV0000384,P0001,WH001,2024-10-18,0,0,0,0,0.0,161,0,1,0.0
INV0000385,P0001,WH001,2024-10-19,0,0,0,0,0.0,161,0,1,0.0
INV0000386,P0001,WH001,2024-10-20,0,0,0,0,0.0,161,0,1,0.0
INV0000387,P0001,WH001,2024-10-21,0,0,0,0,0.0,161,0,1,0.0
INV0000388,P0001,WH001,2024-10-22,0,0,0,0,0.0,161,0,1,0.0
INV0000389,P0001,WH001,2024-10-23,0,0,0,0,0.0,161,0,1,0.0
INV0000390,P0001,WH001,2024-10-24,161,161,21,140,7.1,161,1,0,1.0
INV0000391,P0001,WH001,2024-10-25,140,0,10,130,6.6,161,0,0,1.0
INV0000392,P0001,WH001,2024-10-26,130,0,17,113,5.7,161,0,0,1.0
INV0000393,P0001,WH001,2024-10-27,113,0,31,82,4.1,161,0,0,1.0
INV0000394,P0001,WH001,2024-10-28,82,0,3,79,4.0,161,0,0,1.0
INV0000395,P0001,WH001,2024-10-29,79,0,8,71,3.6,161,0,0,1.0
INV0000396,P0001,WH001,2024-10-30,71,0,29,42,2.1,161,0,0,1.0
INV0000397,P0001,WH001,2024-10-31,42,0,25,17,0.9,161,0,0,1.0
INV0000398,P0001,WH001,2024-11-01,17,0,17,0,0.0,161,0,1,0.85
INV0000399,P0001,WH001,2024-11-02,0,0,0,0,0.0,161,0,1,0.0
INV0000400,P0001,WH001,2024-11-03,0,0,0,0,0.0,161,0,1,0.0
INV0000401,P0001,WH001,2024-11-04,0,0,0,0,0.0,161,0,1,0.0
INV0000402,P0001,WH001,2024-11-05,0,0,0,0,0.0,161,0,1,0.0
INV0000403,P0001,WH001,2024-11-06,0,0,0,0,0.0,161,0,1,0.0
INV0000404,P0001,WH001,2024-11-07,0,0,0,0,0.0,161,0,1,0.0
INV0000405,P0001,WH001,2024-11-08,0,0,0,0,0.0,161,0,1,0.0
INV0000406,P0001,WH001,2024-11-09,0,0,0,0,0.0,161,0,1,0.0
INV0000407,P0001,WH001,2024-11-10,0,0,0,0,0.0,161,0,1,0.0
INV0000408,P0001,WH001,2024-11-11,0,0,0,0,0.0,161,0,1,0.0
INV0000409,P0001,WH001,2024-11-12,161,161,10,151,7.6,161,1,0,1.0
INV0000410,P0001,WH001,2024-11-13,151,0,26,125,6.3,161,0,0,1.0
INV0000411,P0001,WH001,2024-11-14,125,0,29,96,4.8,161,0,0,1.0
INV0000412,P0001,WH001,2024-11-15,96,0,31,65,3.3,161,0,0,1.0
INV0000413,P0001,WH001,2024-11-16,65,0,45,20,1.0,161,0,0,1.0
INV0000414,P0001,WH001,2024-11-17,20,0,20,0,0.0,161,0,1,0.7692
INV0000415,P0001,WH001,2024-11-18,0,0,0,0,0.0,161,0,1,0.0
INV0000416,P0001,WH001,2024-11-19,0,0,0,0,0.0,161,0,1,0.0
INV0000417,P0001,WH001,2024-11-20,0,0,0,0,0.0,161,0,1,0.0
INV0000418,P0001,WH001,2024-11-21,0,0,0,0,0.0,161,0,1,0.0
INV0000419,P0001,WH001,2024-11-22,0,0,0,0,0.0,161,0,1,0.0
INV0000420,P0001,WH001,2024-11-23,0,0,0,0,0.0,161,0,1,0.0
INV0000421,P0001,WH001,2024-11-24,0,0,0,0,0.0,161,0,1,0.0
INV0000422,P0001,WH001,2024-11-25,0,0,0,0,0.0,161,0,1,0.0
INV0000423,P0001,WH001,2024-11-26,0,0,0,0,0.0,161,0,1,0.0
INV0000424,P0001,WH001,2024-11-27,0,0,0,0,0.0,161,0,1,0.0
INV0000425,P0001,WH001,2024-11-28,0,0,0,0,0.0,161,0,1,0.0
INV0000426,P0001,WH001,2024-11-29,0,0,0,0,0.0,161,0,1,0.0
INV0000427,P0001,WH001,2024-11-30,0,0,0,0,0.0,161,0,1,0.0
INV0000428,P0001,WH001,2024-12-01,161,161,63,98,4.9,161,1,0,1.0
INV0000429,P0001,WH001,2024-12-02,98,0,10,88,4.4,161,0,0,1.0
INV0000430,P0001,WH001,2024-12-03,88,0,65,23,1.2,161,0,0,1.0
INV0000431,P0001,WH001,2024-12-04,23,0,23,0,0.0,161,0,1,0.7188
INV0000432,P0001,WH001,2024-12-05,0,0,0,0,0.0,161,0,1,0.0
INV0000433,P0001,WH001,2024-12-06,0,0,0,0,0.0,161,0,1,0.0
INV0000434,P0001,WH001,2024-12-07,0,0,0,0,0.0,161,0,1,0.0
INV0000435,P0001,WH001,2024-12-08,0,0,0,0,0.0,161,0,1,0.0
INV0000436,P0001,WH001,2024-12-09,0,0,0,0,0.0,161,0,1,0.0
INV0000437,P0001,WH001,2024-12-10,0,0,0,0,0.0,161,0,1,0.0
INV0000438,P0001,WH001,2024-12-11,0,0,0,0,0.0,161,0,1,0.0
INV0000439,P0001,WH001,2024-12-12,0,0,0,0,0.0,161,0,1,0.0
INV0000440,P0001,WH001,2024-12-13,0,0,0,0,0.0,161,0,1,0.0
INV0000441,P0001,WH001,2024-12-14,0,0,0,0,0.0,161,0,1,0.0
INV0000442,P0001,WH001,2024-12-15,0,0,0,0,0.0,161,0,1,0.0
INV0000443,P0001,WH001,2024-12-16,0,0,0,0,0.0,161,0,1,0.0
INV0000444,P0001,WH001,2024-12-17,0,0,0,0,0.0,161,0,1,0.0
INV0000445,P0001,WH001,2024-12-18,0,0,0,0,0.0,161,0,1,0.0
INV0000446,P0001,WH001,2024-12-19,0,0,0,0,0.0,161,0,1,0.0
INV0000447,P0001,WH001,2024-12-20,161,161,35,126,6.4,161,1,0,1.0
INV0000448,P0001,WH001,2024-12-21,126,0,44,82,4.1,161,0,0,1.0
INV0000449,P0001,WH001,2024-12-22,82,0,76,6,0.3,161,0,0,1.0
INV0000450,P0001,WH001,2024-12-23,6,0,6,0,0.0,161,0,1,0.087
INV0000451,P0001,WH001,2024-12-24,0,0,0,0,0.0,161,0,1,0.0
INV0000452,P0001,WH001,2024-12-25,0,0,0,0,0.0,161,0,1,0.0
INV0000453,P0001,WH001,2024-12-26,0,0,0,0,0.0,161,0,1,0.0
INV0000454,P0001,WH001,2024-12-27,0,0,0,0,0.0,161,0,1,0.0
INV0000455,P0001,WH001,2024-12-28,0,0,0,0,0.0,161,0,1,0.0
INV0000456,P0001,WH001,2024-12-29,0,0,0,0,0.0,161,0,1,0.0
INV0000457,P0001,WH001,2024-12-30,0,0,0,0,0.0,161,0,1,0.0
INV0000458,P0001,WH001,2024-12-31,0,0,0,0,0.0,161,0,1,0.0
INV0000459,P0001,WH001,2025-01-01,0,0,0,0,0.0,161,0,1,0.0
INV0000460,P0001,WH001,2025-01-02,0,0,0,0,0.0,161,0,1,0.0
INV0000461,P0001,WH001,2025-01-03,0,0,0,0,0.0,161,0,1,0.0
INV0000462,P0001,WH001,2025-01-04,0,0,0,0,0.0,161,0,1,0.0
INV0000463,P0001,WH001,2025-01-05,0,0,0,0,0.0,161,0,1,0.0
INV0000464,P0001,WH001,2025-01-06,0,0,0,0,0.0,161,0,1,0.0
INV0000465,P0001,WH001,2025-01-07,0,0,0,0,0.0,161,0,1,0.0
INV0000466,P0001,WH001,2025-01-08,161,161,3,158,8.0,161,1,0,1.0
INV0000467,P0001,WH001,2025-01-09,158,0,14,144,7.3,161,0,0,1.0
INV0000468,P0001,WH001,2025-01-10,144,0,10,134,6.8,161,0,0,1.0
INV0000469,P0001,WH001,2025-01-11,134,0,11,123,6.2,161,0,0,1.0
INV0000470,P0001,WH001,2025-01-12,123,0,14,109,5.5,161,0,0,1.0
INV0000471,P0001,WH001,2025-01-13,109,0,16,93,4.7,161,0,0,1.0
INV0000472,P0001,WH001,2025-01-14,254,161,18,236,11.9,161,1,0,1.0
INV0000473,P0002,WH002,2023-10-01,287,0,5,282,34.4,0,0,0,1.0
INV0000474,P0002,WH002,2023-10-02,282,0,4,278,33.9,0,0,0,1.0
INV0000475,P0002,WH002,2023-10-03,278,0,4,274,33.4,0,0,0,1.0
INV0000476,P0002,WH002,2023-10-04,274,0,0,274,33.4,0,0,0,1.0
INV0000477,P0002,WH002,2023-10-05,274,0,2,272,33.2,0,0,0,1.0
INV0000478,P0002,WH002,2023-10-06,272,0,22,250,30.5,0,0,0,1.0
INV0000479,P0002,WH002,2023-10-07,250,0,7,243,29.6,0,0,0,1.0
INV0000480,P0002,WH002,2023-10-08,243,0,1,242,29.5,0,0,0,1.0
INV0000481,P0002,WH002,2023-10-09,242,0,9,233,28.4,0,0,0,1.0
INV0000482,P0002,WH002,2023-10-10,233,0,33,200,24.4,97,1,0,1.0
INV0000483,P0002,WH002,2023-10-11,200,0,14,186,22.7,97,0,0,1.0
INV0000484,P0002,WH002,2023-10-12,186,0,13,173,21.1,97,0,0,1.0
INV0000485,P0002,WH002,2023-10-13,173,0,17,156,19.0,97,0,0,1.0
INV0000486,P0002,WH002,2023-10-14,156,0,2,154,18.8,97,0,0,1.0
INV0000487,P0002,WH002,2023-10-15,154,0,6,148,18.0,97,0,0,1.0
INV0000488,P0002,WH002,2023-10-16,148,0,6,142,17.3,97,0,0,1.0
INV0000489,P0002,WH002,2023-10-17,142,0,7,135,16.5,97,0,0,1.0
INV0000490,P0002,WH002,2023-10-18,135,0,4,131,16.0,97,0,0,1.0
INV0000491,P0002,WH002,2023-10-19,131,0,3,128,15.6,97,0,0,1.0
INV0000492,P0002,WH002,2023-10-20,128,0,1,127,15.5,97,0,0,1.0
INV0000493,P0002,WH002,2023-10-21,127,0,14,113,13.8,97,0,0,1.0
INV0000494,P0002,WH002,2023-10-22,113,0,13,100,12.2,97,0,0,1.0
INV0000495,P0002,WH002,2023-10-23,100,0,13,87,10.6,97,0,0,1.0
INV0000496,P0002,WH002,2023-10-24,87,0,12,75,9.1,97,0,0,1.0
INV0000497,P0002,WH002,2023-10-25,75,0,2,73,8.9,97,0,0,1.0
INV0000498,P0002,WH002,2023-10-26,73,0,7,66,8.0,97,0,0,1.0
INV0000499,P0002,WH002,2023-10-27,66,0,10,56,6.8,97,0,0,1.0
INV0000500,P0002,WH002,2023-10-28,56,0,15,41,5.0,97,0,0,1.0
INV0000501,P0002,WH002,2023-10-29,41,0,6,35,4.3,97,0,0,1.0
INV0000502,P0002,WH002,2023-10-30,132,97,4,128,15.6,97,1,0,1.0
INV0000503,P0002,WH002,2023-10-31,128,0,5,123,15.0,97,0,0,1.0
INV0000504,P0002,WH002,2023-11-01,123,0,21,102,12.4,97,0,0,1.0
INV0000505,P0002,WH002,2023-11-02,102,0,32,70,8.5,97,0,0,1.0
INV0000506,P0002,WH002,2023-11-03,70,0,9,61,7.4,97,0,0,1.0
INV0000507,P0002,WH002,2023-11-04,61,0,5,56,6.8,97,0,0,1.0
INV0000508,P0002,WH002,2023-11-05,56,0,15,41,5.0,97,0,0,1.0
INV0000509,P0002,WH002,2023-11-06,41,0,22,19,2.3,97,0,0,1.0
INV0000510,P0002,WH002,2023-11-07,19,0,13,6,0.7,97,0,0,1.0
INV0000511,P0002,WH002,2023-11-08,6,0,6,0,0.0,97,0,0,1.0
INV0000512,P0002,WH002,2023-11-09,0,0,0,0,0.0,97,0,0,1.0
INV0000513,P0002,WH002,2023-11-10,0,0,0,0,0.0,97,0,1,0.0
INV0000514,P0002,WH002,2023-11-11,0,0,0,0,0.0,97,0,1,0.0
INV0000515,P0002,WH002,2023-11-12,0,0,0,0,0.0,97,0,1,0.0
INV0000516,P0002,WH002,2023-11-13,0,0,0,0,0.0,97,0,1,0.0
INV0000517,P0002,WH002,2023-11-14,0,0,0,0,0.0,97,0,1,0.0
INV0000518,P0002,WH002,2023-11-15,0,0,0,0,0.0,97,0,1,0.0
INV0000519,P0002,WH002,2023-11-16,0,0,0,0,0.0,97,0,1,0.0
INV0000520,P0002,WH002,2023-11-17,0,0,0,0,0.0,97,0,1,0.0
INV0000521,P0002,WH002,2023-11-18,97,97,6,91,11.1,97,1,0,1.0
INV0000522,P0002,WH002,2023-11-19,91,0,12,79,9.6,97,0,0,1.0
INV0000523,P0002,WH002,2023-11-20,79,0,10,69,8.4,97,0,0,1.0
INV0000524,P0002,WH002,2023-11-21,69,0,6,63,7.7,97,0,0,1.0
INV0000525,P0002,WH002,2023-11-22,63,0,12,51,6.2,97,0,0,1.0
INV0000526,P0002,WH002,2023-11-23,51,0,21,30,3.7,97,0,0,1.0
INV0000527,P0002,WH002,2023-11-24,30,0,6,24,2.9,97,0,0,1.0
INV0000528,P0002,WH002,2023-11-25,24,0,24,0,0.0,97,0,0,1.0
INV0000529,P0002,WH002,2023-11-26,0,0,0,0,0.0,97,0,1,0.0
INV0000530,P0002,WH002,2023-11-27,0,0,0,0,0.0,97,0,1,0.0
INV0000531,P0002,WH002,2023-11-28,0,0,0,0,0.0,97,0,1,0.0
INV0000532,P0002,WH002,2023-11-29,0,0,0,0,0.0,97,0,1,0.0
INV0000533,P0002,WH002,2023-11-30,0,0,0,0,0.0,97,0,1,0.0
INV0000534,P0002,WH002,2023-12-01,0,0,0,0,0.0,97,0,0,1.0
INV0000535,P0002,WH002,2023-12-02,0,0,0,0,0.0,97,0,1,0.0
INV0000536,P0002,WH002,2023-12-03,0,0,0,0,0.0,97,0,1,0.0
INV0000537,P0002,WH002,2023-12-04,0,0,0,0,0.0,97,0,1,0.0
INV0000538,P0002,WH002,2023-12-05,0,0,0,0,0.0,97,0,1,0.0
INV0000539,P0002,WH002,2023-12-06,0,0,0,0,0.0,97,0,1,0.0
INV0000540,P0002,WH002,2023-12-07,97,97,12,85,10.4,97,1,0,1.0
INV0000541,P0002,WH002,2023-12-08,85,0,28,57,7.0,97,0,0,1.0
INV0000542,P0002,WH002,2023-12-09,57,0,15,42,5.1,97,0,0,1.0
INV0000543,P0002,WH002,2023-12-10,42,0,26,16,2.0,97,0,0,1.0
INV0000544,P0002,WH002,2023-12-11,16,0,12,4,0.5,97,0,0,1.0
INV0000545,P0002,WH002,2023-12-12,4,0,4,0,0.0,97,0,1,0.1739
INV0000546,P0002,WH002,2023-12-13,0,0,0,0,0.0,97,0,1,0.0
INV0000547,P0002,WH002,2023-12-14,0,0,0,0,0.0,97,0,1,0.0
INV0000548,P0002,WH002,2023-12-15,0,0,0,0,0.0,97,0,1,0.0
INV0000549,P0002,WH002,2023-12-16,0,0,0,0,0.0,97,0,1,0.0
INV0000550,P0002,WH002,2023-12-17,0,0,0,0,0.0,97,0,1,0.0
INV0000551,P0002,WH002,2023-12-18,0,0,0,0,0.0,97,0,1,0.0
INV0000552,P0002,WH002,2023-12-19,0,0,0,0,0.0,97,0,1,0.0
INV0000553,P0002,WH002,2023-12-20,0,0,0,0,0.0,97,0,1,0.0
INV0000554,P0002,WH002,2023-12-21,0,0,0,0,0.0,97,0,1,0.0
INV0000555,P0002,WH002,2023-12-22,0,0,0,0,0.0,97,0,1,0.0
INV0000556,P0002,WH002,2023-12-23,0,0,0,0,0.0,97,0,1,0.0
INV0000557,P0002,WH002,2023-12-24,0,0,0,0,0.0,97,0,1,0.0
INV0000558,P0002,WH002,2023-12-25,0,0,0,0,0.0,97,0,1,0.0
INV0000559,P0002,WH002,2023-12-26,97,97,2,95,11.6,97,1,0,1.0
INV0000560,P0002,WH002,2023-12-27,95,0,12,83,10.1,97,0,0,1.0
INV0000561,P0002,WH002,2023-12-28,83,0,30,53,6.5,97,0,0,1.0
INV0000562,P0002,WH002,2023-12-29,53,0,6,47,5.7,97,0,0,1.0
INV0000563,P0002,WH002,2023-12-30,47,0,14,33,4.0,97,0,0,1.0
INV0000564,P0002,WH002,2023-12-31,33,0,3,30,3.7,97,0,0,1.0
INV0000565,P0002,WH002,2024-01-01,30,0,12,18,2.2,97,0,0,1.0
INV0000566,P0002,WH002,2024-01-02,18,0,7,11,1.3,97,0,0,1.0
INV0000567,P0002,WH002,2024-01-03,11,0,2,9,1.1,97,0,0,1.0
INV0000568,P0002,WH002,2024-01-04,9,0,7,2,0.2,97,0,0,1.0
INV0000569,P0002,WH002,2024-01-05,2,0,2,0,0.0,97,0,1,0.5
INV0000570,P0002,WH002,2024-01-06,0,0,0,0,0.0,97,0,1,0.0
INV0000571,P0002,WH002,2024-01-07,0,0,0,0,0.0,97,0,1,0.0
INV0000572,P0002,WH002,2024-01-08,0,0,0,0,0.0,97,0,1,0.0
INV0000573,P0002,WH002,2024-01-09,0,0,0,0,0.0,97,0,1,0.0
INV0000574,P0002,WH002,2024-01-10,0,0,0,0,0.0,97,0,1,0.0
INV0000575,P0002,WH002,2024-01-11,0,0,0,0,0.0,97,0,1,0.0
INV0000576,P0002,WH002,2024-01-12,0,0,0,0,0.0,97,0,1,0.0
INV0000577,P0002,WH002,2024-01-13,0,0,0,0,0.0,97,0,1,0.0
INV0000578,P0002,WH002,2024-01-14,97,97,3,94,11.5,97,1,0,1.0
INV0000579,P0002,WH002,2024-01-15,94,0,2,92,11.2,97,0,0,1.0
INV0000580,P0002,WH002,2024-01-16,92,0,1,91,11.1,97,0,0,1.0
INV0000581,P0002,WH002,2024-01-17,91,0,1,90,11.0,97,0,0,1.0
INV0000582,P0002,WH002,2024-01-18,90,0,5,85,10.4,97,0,0,1.0
INV0000583,P0002,WH002,2024-01-19,85,0,2,83,10.1,97,0,0,1.0
INV0000584,P0002,WH002,2024-01-20,83,0,2,81,9.9,97,0,0,1.0
INV0000585,P0002,WH002,2024-01-21,81,0,3,78,9.5,97,0,0,1.0
INV0000586,P0002,WH002,2024-01-22,78,0,8,70,8.5,97,0,0,1.0
INV0000587,P0002,WH002,2024-01-23,70,0,8,62,7.6,97,0,0,1.0
INV0000588,P0002,WH002,2024-01-24,62,0,5,57,7.0,97,0,0,1.0
INV0000589,P0002,WH002,2024-01-25,57,0,1,56,6.8,97,0,0,1.0
INV0000590,P0002,WH002,2024-01-26,56,0,2,54,6.6,97,0,0,1.0
INV0000591,P0002,WH002,2024-01-27,54,0,1,53,6.5,97,0,0,1.0
INV0000592,P0002,WH002,2024-01-28,53,0,8,45,5.5,97,0,0,1.0
INV0000593,P0002,WH002,2024-01-29,45,0,11,34,4.1,97,0,0,1.0
INV0000594,P0002,WH002,2024-01-30,34,0,5,29,3.5,97,0,0,1.0
INV0000595,P0002,WH002,2024-01-31,29,0,4,25,3.0,97,0,0,1.0
INV0000596,P0002,WH002,2024-02-01,25,0,4,21,2.6,97,0,0,1.0
INV0000597,P0002,WH002,2024-02-02,118,97,2,116,14.1,97,1,0,1.0
INV0000598,P0002,WH002,2024-02-03,116,0,3,113,13.8,97,0,0,1.0
INV0000599,P0002,WH002,2024-02-04,113,0,3,110,13.4,97,0,0,1.0
INV0000600,P0002,WH002,2024-02-05,110,0,4,106,12.9,97,0,0,1.0
INV0000601,P0002,WH002,2024-02-06,106,0,3,103,12.6,97,0,0,1.0
INV0000602,P0002,WH002,2024-02-07,103,0,2,101,12.3,97,0,0,1.0
INV0000603,P0002,WH002,2024-02-08,101,0,4,97,11.8,97,0,0,1.0
INV0000604,P0002,WH002,2024-02-09,97,0,9,88,10.7,97,0,0,1.0
INV0000605,P0002,WH002,2024-02-10,88,0,8,80,9.8,97,0,0,1.0
INV0000606,P0002,WH002,2024-02-11,80,0,3,77,9.4,97,0,0,1.0
INV0000607,P0002,WH002,2024-02-12,77,0,4,73,8.9,97,0,0,1.0
INV0000608,P0002,WH002,2024-02-13,73,0,8,65,7.9,97,0,0,1.0
INV0000609,P0002,WH002,2024-02-14,65,0,3,62,7.6,97,0,0,1.0
INV0000610,P0002,WH002,2024-02-15,62,0,7,55,6.7,97,0,0,1.0
INV0000611,P0002,WH002,2024-02-16,55,0,6,49,6.0,97,0,0,1.0
INV0000612,P0002,WH002,2024-02-17,49,0,20,29,3.5,97,0,0,1.0
INV0000613,P0002,WH002,2024-02-18,29,0,10,19,2.3,97,0,0,1.0
INV0000614,P0002,WH002,2024-02-19,19,0,6,13,1.6,97,0,0,1.0
INV0000615,P0002,WH002,2024-02-20,13,0,8,5,0.6,97,0,0,1.0
INV0000616,P0002,WH002,2024-02-21,102,97,5,97,11.8,97,1,0,1.0
INV0000617,P0002,WH002,2024-02-22,97,0,7,90,11.0,97,0,0,1.0
INV0000618,P0002,WH002,2024-02-23,90,0,15,75,9.1,97,0,0,1.0
INV0000619,P0002,WH002,2024-02-24,75,0,15,60,7.3,97,0,0,1.0
INV0000620,P0002,WH002,2024-02-25,60,0,5,55,6.7,97,0,0,1.0
INV0000621,P0002,WH002,2024-02-26,55,0,10,45,5.5,97,0,0,1.0
INV0000622,P0002,WH002,2024-02-27,45,0,2,43,5.2,97,0,0,1.0
INV0000623,P0002,WH002,2024-02-28,43,0,18,25,3.0,97,0,0,1.0
INV0000624,P0002,WH002,2024-02-29,25,0,4,21,2.6,97,0,0,1.0
INV0000625,P0002,WH002,2024-03-01,21,0,8,13,1.6,97,0,0,1.0
INV0000626,P0002,WH002,2024-03-02,13,0,1,12,1.5,97,0,0,1.0
INV0000627,P0002,WH002,2024-03-03,12,0,3,9,1.1,97,0,0,1.0
INV0000628,P0002,WH002,2024-03-04,9,0,3,6,0.7,97,0,0,1.0
INV0000629,P0002,WH002,2024-03-05,6,0,6,0,0.0,97,0,1,0.75
INV0000630,P0002,WH002,2024-03-06,0,0,0,0,0.0,97,0,1,0.0
INV0000631,P0002,WH002,2024-03-07,0,0,0,0,0.0,97,0,1,0.0
INV0000632,P0002,WH002,2024-03-08,0,0,0,0,0.0,97,0,1,0.0
INV0000633,P0002,WH002,2024-03-09,0,0,0,0,0.0,97,0,1,0.0
INV0000634,P0002,WH002,2024-03-10,0,0,0,0,0.0,97,0,1,0.0
INV0000635,P0002,WH002,2024-03-11,97,97,11,86,10.5,97,1,0,1.0
INV0000636,P0002,WH002,2024-03-12,86,0,7,79,9.6,97,0,0,1.0
INV0000637,P0002,WH002,2024-03-13,79,0,14,65,7.9,97,0,0,1.0
INV0000638,P0002,WH002,2024-03-14,65,0,5,60,7.3,97,0,0,1.0
INV0000639,P0002,WH002,2024-03-15,60,0,5,55,6.7,97,0,0,1.0
INV0000640,P0002,WH002,2024-03-16,55,0,11,44,5.4,97,0,0,1.0
INV0000641,P0002,WH002,2024-03-17,44,0,14,30,3.7,97,0,0,1.0
INV0000642,P0002,WH002,2024-03-18,30,0,5,25,3.0,97,0,0,1.0
INV0000643,P0002,WH002,2024-03-19,25,0,6,19,2.3,97,0,0,1.0
INV0000644,P0002,WH002,2024-03-20,19,0,9,10,1.2,97,0,0,1.0
